input_uni,institute_name,course_id,course_title,discipline,specialization,degree,study_level,course_title_short,language,duration,course_fee,currency,rating,course_slug,institute_slug
Anglia Ruskin University,Anglia Ruskin University,4389756,Bachelor of Electronics & Electrical Engineering with Foundation Year (Hons),Engineering & Technology,Electronics & Electrical Engineering,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-electronics-electrical-engineering-with-foundation-year-hons-4389756,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389757,Bachelor of Electronics & Electrical Engineering with Placement Year (Hons),Engineering & Technology,Electronics & Electrical Engineering,Bachelors,Undergraduate,BEng (Hons),,4 year,16700.0,GBP,4,bachelor-of-electronics-electrical-engineering-with-placement-year-hons-4389757,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389758,Doctor of English Language & Intercultural Communication,Arts & Humanities,English Language & Intercultural Communication,PhD,Postgraduate,PhD,,4 year,15900.0,GBP,4,doctor-of-english-language-intercultural-communication-4389758,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389759,Master of Philosophy of English Language & Intercultural Communication,Arts & Humanities,English Language & Intercultural Communication,Masters by Research,Postgraduate,MPhil,,3 year,15900.0,GBP,4,master-of-philosophy-of-english-language-intercultural-communication-4389759,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389760,Bachelor of Finance in Economics (Hons) with Foundation Year,Business & Management,Finance With Economics,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-finance-in-economics-hons-with-foundation-year-4389760,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389761,Bachelor of Finance in Economics (Hons) with Placement Year,Business & Management,Finance With Economics,Bachelors,Undergraduate,BSc (Hons),,4 year,16700.0,GBP,4,bachelor-of-finance-in-economics-hons-with-placement-year-4389761,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389762,Bachelor of Finance with Economics (Hons),Business & Management,Finance With Economics,Bachelors,Undergraduate,BSc (Hons),,3 year,16700.0,GBP,4,bachelor-of-finance-with-economics-hons-4389762,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389763,Master of International Development,Social & Behavioural Science,International Development,Masters,Postgraduate,MA,,1 year,17500.0,GBP,4,master-of-international-development-4389763,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389763,Master of International Development,Social & Behavioural Science,International Development,Masters,Postgraduate,MA,,1.5 year,17500.0,GBP,4,master-of-international-development-4389763,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389764,Bachelor+Master of Mechanical Engineering (Hons),Engineering & Technology,Mechanical Engineering,Bachelors,Undergraduate,BEng + MEng,,4 year,17500.0,GBP,4,bachelormaster-of-mechanical-engineering-hons-4389764,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389765,Bachelor of Musical Theatre (Hons),Arts & Humanities,Musical Theatre,Bachelors,Undergraduate,BA (Hons),,3 year,16700.0,GBP,4,bachelor-of-musical-theatre-hons-4389765,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389766,Bachelor of Musical Theatre (Hons) with Foundation Year,Arts & Humanities,Musical Theatre,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-musical-theatre-hons-with-foundation-year-4389766,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389767,Bachelor of Musical Theatre (Hons) with Placement Year,Arts & Humanities,Musical Theatre,Bachelors,Undergraduate,BA (Hons),,4 year,16700.0,GBP,4,bachelor-of-musical-theatre-hons-with-placement-year-4389767,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389768,Bachelor of Accounting & Finance (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,3 year,16700.0,GBP,4,bachelor-of-accounting-finance-hons-4389768,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389769,Bachelor of Accounting & Finance (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,3 year,16700.0,GBP,4,bachelor-of-accounting-finance-hons-4389769,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389770,Bachelor of Accounting & Finance (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,3 year,16700.0,GBP,4,bachelor-of-accounting-finance-hons-4389770,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389771,Bachelor of Accounting & Finance with Foundation Year (Hons),Business & Management,Accounting & Finance,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-foundation-year-hons-4389771,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389772,Bachelor of Accounting & Finance with Foundation Year (Hons),Business & Management,Accounting & Finance,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-foundation-year-hons-4389772,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389773,Bachelor of Accounting & Finance with Foundation Year (Hons),Business & Management,Accounting & Finance,Foundation,Undergraduate,Fdn,,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-foundation-year-hons-4389773,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389774,Bachelor of Accounting & Finance with Placement Year (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-placement-year-hons-4389774,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389775,Bachelor of Accounting & Finance with Placement Year (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-placement-year-hons-4389775,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389776,Bachelor of Accounting & Finance with Placement Year (Hons),Business & Management,Accounting & Finance,Bachelors,Undergraduate,BSc (Hons),,4 year,16700.0,GBP,4,bachelor-of-accounting-finance-with-placement-year-hons-4389776,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389777,Master of Accounting & Finance,Business & Management,Accounting & Finance,Masters,Postgraduate,MSc,,1 year,18600.0,GBP,4,master-of-accounting-finance-4389777,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389778,Master of Accounting & Finance with Placement Year,Business & Management,Accounting & Finance,Masters,Postgraduate,MSc,,2 year,18600.0,GBP,4,master-of-accounting-finance-with-placement-year-4389778,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389779,Bachelor of Nursing Adult (Hons),Health & Medicine,Adult Nursing,Bachelors,Undergraduate,BSc (Hons),,3 year,19500.0,GBP,4,bachelor-of-nursing-adult-hons-4389779,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389780,Bachelor of Nursing Adult (Hons),Health & Medicine,Adult Nursing,Bachelors,Undergraduate,BSc (Hons),,3 year,19500.0,GBP,4,bachelor-of-nursing-adult-hons-4389780,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389781,Master of Advanced Midwifery Practice,Health & Medicine,Advanced Midwifery Practice,Masters,Postgraduate,MSc,,1 year,17500.0,GBP,4,master-of-advanced-midwifery-practice-4389781,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389782,Bachelor of Agri Food Technology (Hons),Life Sciences,Agri Food Technology,Bachelors,Undergraduate,BSc (Hons),,3 year,17500.0,GBP,4,bachelor-of-agri-food-technology-hons-4389782,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389783,Bachelor of Animal Behaviour (Hons),Life Sciences,Animal Behaviour,Bachelors,Undergraduate,BSc (Hons),,3 year,17500.0,GBP,4,bachelor-of-animal-behaviour-hons-4389783,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389784,Bachelor of Animal Behaviour (Hons) with Foundation Year,Life Sciences,Animal Behaviour,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-animal-behaviour-hons-with-foundation-year-4389784,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389785,Bachelor of Animal Behaviour (Hons) with Placement Year,Life Sciences,Animal Behaviour,Bachelors,Undergraduate,BSc (Hons),,4 year,17500.0,GBP,4,bachelor-of-animal-behaviour-hons-with-placement-year-4389785,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389786,Master of Animal Behaviour Applications for Conservation,Life Sciences,Animal Behaviour Applications For Conservation,Masters,Postgraduate,MSc,,1 year,18600.0,GBP,4,master-of-animal-behaviour-applications-for-conservation-4389786,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389786,Master of Animal Behaviour Applications for Conservation,Life Sciences,Animal Behaviour Applications For Conservation,Masters,Postgraduate,MSc,,1.5 year,18600.0,GBP,4,master-of-animal-behaviour-applications-for-conservation-4389786,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389787,Bachelor of Animation & Illustration (Hons),Arts & Humanities,Animation & Illustration,Bachelors,Undergraduate,BA (Hons),,3 year,17500.0,GBP,4,bachelor-of-animation-illustration-hons-4389787,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389788,Bachelor of Animation & Illustration with Foundation Year (Hons),Arts & Humanities,Animation & Illustration,Foundation,Undergraduate,Fdn,,4 year,17500.0,GBP,4,bachelor-of-animation-illustration-with-foundation-year-hons-4389788,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389789,Bachelor of Animation & Illustration with Placement Year (Hons),Arts & Humanities,Animation & Illustration,Bachelors,Undergraduate,BA (Hons),,4 year,17500.0,GBP,4,bachelor-of-animation-illustration-with-placement-year-hons-4389789,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389790,Master of Applied Bioscience,Life Sciences,Applied Bioscience,Masters,Postgraduate,MSc,,1.5 year,18600.0,GBP,4,master-of-applied-bioscience-4389790,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389790,Master of Applied Bioscience,Life Sciences,Applied Bioscience,Masters,Postgraduate,MSc,,1 year,18600.0,GBP,4,master-of-applied-bioscience-4389790,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389791,Master of Applied Data Science in Conversion,Computer & IT,Applied Data Science In Conversion,Masters,Postgraduate,MSc,,1 year,18600.0,GBP,4,master-of-applied-data-science-in-conversion-4389791,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389792,Master of Applied Linguistics & Tesol,Arts & Humanities,Applied Linguistics & Tesol,Masters,Postgraduate,MA,,1 year,17500.0,GBP,4,master-of-applied-linguistics-tesol-4389792,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389793,Master of Applied Linguistics & Tesol,Education,Applied Linguistics & Tesol,Masters,Postgraduate,MA,,1.5 year,17500.0,GBP,4,master-of-applied-linguistics-tesol-4389793,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389794,Master of Applied Wildlife Conservation,Life Sciences,Applied Wildlife Conservation,Masters,Postgraduate,MSc,,1.5 year,18600.0,GBP,4,master-of-applied-wildlife-conservation-4389794,anglia-ruskin-university
Anglia Ruskin University,Anglia Ruskin University,4389794,Master of Applied Wildlife Conservation,Life Sciences,Applied Wildlife Conservation,Masters,Postgraduate,MSc,,1 year,18600.0,GBP,4,master-of-applied-wildlife-conservation-4389794,anglia-ruskin-university
